gid,weekend,hour_8_10,hour_11_13,hour_14_16,hour_17_19,hour_20_22,hour_23_1,hour_2_4,hour_5_7,num_coord,trip_dist,trip_time,trip_aspeed,act_edu,act_health,act_leisure,act_meal,act_errand,act_shop,act_home,act_work,act_meeting,mode
645,0,1,0,0,0,0,0,0,0,5.165,2.48781907123504,3.34109345759245,3.29212628660779,0,0,0,0,0,0,0,1,0,1
634,0,0,0,1,0,0,0,0,0,5.366,2.795938970848,3.5941016325818,3.29953372788566,0,0,0,1,0,0,0,0,0,1
639,0,1,0,0,0,0,0,0,0,5.153,2.44460535301447,4.09045366917227,2.46809953147162,0,0,0,0,0,0,0,0,1,1
640,0,0,0,1,0,0,0,0,0,4.654,2.5452174968921,3.54191538860103,3.10009228887823,0,0,0,0,0,0,1,0,0,5
641,0,0,1,0,0,0,0,0,0,3.296,0.606499373834273,2.71469474382088,1.85629799036563,0,0,0,0,0,0,0,0,1,7
646,0,0,0,0,1,0,0,0,0,5.182,2.77987461554058,3.35574663542477,3.53514535417189,0,0,0,0,0,0,1,0,0,1
642,0,0,0,0,0,0,0,0,1,4.804,2.05232724918826,3.39450839351136,2.74727091425549,0,0,0,0,0,0,0,1,0,1
656,0,0,0,0,0,0,0,0,1,4.828,2.10948566302821,3.14630513203337,3.03013370027132,0,0,0,0,0,0,0,1,0,1
657,0,0,0,1,0,0,0,0,0,3.555,2.24166667802463,4.3190468980003,2.05412373369555,0,1,0,0,0,0,0,0,0,4
636,0,0,1,0,0,0,0,0,0,5.011,2.57778964393471,2.8554927171394,3.81990771652034,0,0,0,0,0,0,0,1,0,1
647,0,0,0,1,0,0,0,0,0,4.796,2.52780648410322,3.75810229915494,2.86789890204411,0,0,0,0,0,0,1,0,0,3
658,0,0,0,0,1,0,0,0,0,3.434,1.26214736837701,2.64851248838601,2.53369681395743,0,0,0,1,0,0,0,0,0,1
659,0,0,0,1,0,0,0,0,0,3.434,0.881699287104536,3.14845336057165,1.62924053973028,0,1,0,0,0,0,0,0,0,4
660,0,0,0,1,0,0,0,0,0,3.555,0.921875110168056,2.5687881337687,2.26176309847379,0,0,0,0,0,0,0,1,0,7
9350,0,0,1,0,0,0,0,0,0,2.303,0.908258560176891,3.27525615830431,3.8416005411316,0,0,0,1,0,0,0,0,0,1
663,0,0,0,0,1,0,0,0,0,3.045,0.696641069814201,2.20276475771183,2.15176220325946,0,0,0,0,0,0,0,1,0,3
667,0,0,0,0,1,0,0,0,0,5.283,2.96815550578376,3.04846702853786,4.03246915850401,0,0,0,0,0,0,0,1,0,1
664,0,0,0,1,0,0,0,0,0,5.717,3.06851794327964,3.70949057801805,3.46573590279973,0,1,0,0,0,0,0,0,0,1
5882,0,0,0,1,0,0,0,0,0,2.708,0.472500509444323,2.71356828178612,1.43508452528932,0,0,0,0,0,0,0,0,1,4
650,0,0,1,0,0,0,0,0,0,5.808,3.53700950477581,3.56294768250726,4.16976120150686,0,0,0,0,0,0,0,1,0,1
651,0,0,0,0,1,0,0,0,0,3.784,2.37648590083358,3.84338007270548,2.63905732961526,0,0,0,0,0,0,1,0,0,3
652,0,0,0,0,1,0,0,0,0,3.135,0.631271776841858,2.65443843165356,1.75785791755237,0,0,0,0,0,0,1,0,0,3
653,0,0,0,0,1,0,0,0,0,4.174,1.50296566792358,2.19533390224707,3.48737507790321,0,0,0,0,0,0,1,0,0,3
668,0,0,0,0,1,0,0,0,0,2.708,0.325700139639302,2.15755932094379,1.82454929205105,0,0,1,0,0,0,0,0,0,3
669,0,0,0,0,1,0,0,0,0,3.526,2.36762348917327,3.7608046886854,2.7408400239252,0,0,1,0,0,0,0,0,0,3
670,0,0,1,0,0,0,0,0,0,2.89,0.227932068046007,2.32893486831683,1.91692261218206,0,0,0,1,0,0,0,0,0,1
671,0,0,1,0,0,0,0,0,0,2.996,0.559044196036465,2.45530618001171,1.82454929205105,0,0,0,0,0,0,0,1,0,4
677,0,0,0,0,1,0,0,0,0,5.407,2.93114041766081,3.72369142456598,3.31054301339402,0,0,0,0,1,0,0,0,0,1
676,0,0,0,0,1,0,0,0,0,4.663,1.98444381305756,2.98654015518508,3.04927304048202,0,0,1,0,0,0,0,0,0,1
678,0,0,0,1,0,0,0,0,0,4.143,1.7795181828057,2.98654015518508,2.85070650150373,0,0,0,0,0,0,1,0,0,1
679,0,0,0,0,1,0,0,0,0,4.025,1.51578635635265,2.41743048466309,3.15700042115011,0,0,0,0,0,0,0,1,0,1
672,0,0,0,1,0,0,0,0,0,5.425,2.68006216456204,4.02445843475793,2.77258872223978,0,0,0,0,0,0,1,0,0,1
673,0,0,0,0,1,0,0,0,0,4.174,1.71505839429778,2.16527514202944,3.69137633431252,0,0,0,0,1,0,0,0,0,1
2216,0,0,0,1,0,0,0,0,0,3.367,0.848440064965981,1.81921249600936,3.01553490085017,0,0,0,0,0,1,0,0,0,1
674,0,0,0,0,1,0,0,0,0,3.401,0.795252403497099,2.93210000830914,1.7404661748405,0,0,0,0,0,0,0,0,1,4
675,0,0,0,0,1,0,0,0,0,2.485,0.497740384217335,2.40396770728265,1.93152141160321,0,0,0,0,0,0,0,1,0,3
777,0,0,0,0,1,0,0,0,0,4.344,1.86640301222382,2.22278402279049,3.73528582692809,0,0,1,0,0,0,0,0,0,1
683,0,0,0,1,0,0,0,0,0,6.122,3.26522491680556,3.80666248977032,3.98527346716774,0,0,0,0,0,0,1,0,0,7
680,0,0,0,0,0,0,0,0,1,5.159,2.67704101422786,3.84445055323932,2.94968833505258,0,0,0,0,0,0,0,1,0,3
681,0,0,0,1,0,0,0,0,0,2.639,0.286681572118197,2.09186406167839,1.75785791755237,0,0,0,0,0,0,1,0,0,7
682,0,0,0,1,0,0,0,0,0,3.761,2.01250013592595,3.60367553359937,2.50959926237837,0,0,0,0,0,0,1,0,0,7
685,0,1,0,0,0,0,0,0,0,4.745,1.85770325252209,3.26575941076705,2.70805020110221,0,0,0,0,0,0,0,1,0,2
686,0,0,0,0,1,0,0,0,0,2.708,0.461215123212656,2.484906649788,1.56861591791385,0,0,0,0,0,0,1,0,0,3
778,0,0,0,0,1,0,0,0,0,3.738,1.13011095572748,2.65907001888049,2.37954613413017,0,0,0,0,0,0,1,0,0,2
772,0,0,0,0,1,0,0,0,0,4.304,1.5014071682204,2.61615418639767,2.91777073208428,0,0,0,0,0,0,1,0,0,2
687,0,0,0,0,1,0,0,0,0,4.554,2.58286483567906,4.01578824931633,2.68102152871429,0,0,0,0,0,0,1,0,0,3
684,0,0,0,0,1,0,0,0,0,4.304,1.65727524184826,2.74193619710135,2.95491027903374,0,1,0,0,0,0,0,0,0,2
688,0,0,0,0,1,0,0,0,0,5.352,2.81204979112069,2.59398524481424,4.33467293829041,0,0,0,0,0,0,1,0,0,1
845,0,0,0,0,1,0,0,0,0,3.951,1.33183817532383,2.21189422770954,3.14415227867226,0,0,0,0,0,0,1,0,0,3
689,0,0,0,1,0,0,0,0,0,6.201,3.67513543632168,4.06044301054642,3.83514196109219,0,0,0,0,0,0,0,1,0,7
694,0,0,0,0,1,0,0,0,0,3.738,1.07772907775169,2.92138581142533,2.07944154167984,0,0,0,0,0,0,0,1,0,4
2217,0,0,0,1,0,0,0,0,0,3.135,0.598836501088704,2.43798973000025,2.02814824729229,0,0,0,0,0,0,0,1,0,3
691,0,0,0,0,1,0,0,0,0,4.615,1.85629799036563,3.07809536397911,2.81540871942271,0,0,0,0,0,0,1,0,0,1
9796,0,0,1,0,0,0,0,0,0,2.773,0.563038495212925,0.916290731874155,3.55248682920838,0,0,0,0,0,0,0,1,0,6
702,0,1,0,0,0,0,0,0,0,4.605,1.97768563272545,3.53272259659059,2.78501124223834,0,1,0,0,0,0,0,0,0,2
699,0,0,0,1,0,0,0,0,0,4.71,2.18852013670607,2.73650807391869,3.49650756146648,0,0,0,0,0,0,1,0,0,1
703,0,1,0,0,0,0,0,0,0,4.585,1.80220472708959,3.53272259659059,2.64617479738412,0,1,0,0,0,0,0,0,0,2
695,0,1,0,0,0,0,0,0,0,5.642,2.9707733755128,3.70295492821848,3.37073817417745,0,0,0,0,0,0,0,1,0,1
696,0,0,0,1,0,0,0,0,0,2.398,0.379121132768562,1.39053535537715,2.40694510831829,0,0,0,0,0,0,1,0,0,1
697,0,1,0,0,0,0,0,0,0,3.912,1.19543647330365,2.85457185376498,2.31253542384721,0,0,0,0,0,0,0,1,0,3
698,0,0,0,1,0,0,0,0,0,2.944,0.565881829514069,1.91941949238065,2.34180580614733,0,0,0,0,0,0,1,0,0,3
704,0,0,1,0,0,0,0,0,0,4.159,1.39475843953202,2.74938406459519,2.67414864942653,0,0,0,0,0,0,0,1,0,2
879,0,0,0,1,0,0,0,0,0,3.892,1.75284537572883,3.48225495879681,2.35137525716348,0,0,0,0,0,0,1,0,0,3
700,0,0,0,1,0,0,0,0,0,5.011,2.25486435678263,3.41552754597031,2.94443897916644,0,0,0,0,0,0,0,1,0,1
709,0,0,0,0,0,0,0,0,1,4.635,1.82099459449639,3.09331260189286,2.81540871942271,0,0,0,0,0,0,0,1,0,1
701,0,0,1,0,0,0,0,0,0,4.625,2.25748311908163,3.65410683351268,3.38439026334577,0,0,0,1,0,0,0,0,0,1
2330,0,0,0,1,0,0,0,0,0,3.178,0.751887675582545,2.02814824729229,2.4423470353692,0,0,1,0,0,0,0,0,0,2
707,0,0,0,1,0,0,0,0,0,4.043,1.4859134261486,2.27900935646534,3.24259235148552,0,0,0,0,0,0,0,0,1,1
705,0,1,0,0,0,0,0,0,0,6.215,3.71345010804814,3.89318671108185,4.34769395559338,0,0,0,0,0,0,0,1,0,1
710,0,0,0,0,1,0,0,0,0,5.069,2.1897522847197,3.3832709931287,2.89037175789616,0,0,0,0,0,0,0,1,0,2
706,0,0,0,1,0,0,0,0,0,4.736,1.90210752639692,4.73003916803396,1.41098697371026,0,0,1,0,0,0,0,0,0,4
711,0,0,0,0,1,0,0,0,0,4.635,1.94748034422483,2.75257732315229,3.30688670219091,0,0,0,0,0,0,1,0,0,5
712,0,0,0,0,0,0,0,0,1,5.308,2.59271416908888,3.48890296208126,3.1904763503465,0,1,0,0,0,0,0,0,0,1
714,0,0,0,0,1,0,0,0,0,4.984,2.33804875726961,3.23604754337652,3.17387845893747,0,0,1,0,0,0,0,0,0,1
15658,0,0,0,1,0,0,0,0,0,5.288,2.73922581857066,3.36901848329792,3.48124008933569,0,0,0,0,0,0,1,0,0,1
15659,0,0,1,0,0,0,0,0,0,4.317,1.62472053596526,2.83515263887844,2.83321334405622,0,0,0,0,0,0,1,0,0,1
776,0,0,0,0,1,0,0,0,0,2.833,0.454889991435687,2.21375387928743,1.82454929205105,0,0,0,0,0,0,1,0,0,7
715,0,0,0,0,1,0,0,0,0,5.342,2.79018303064073,3.38157273852586,3.52636052461616,1,0,0,0,0,0,0,0,0,1
716,0,0,0,0,1,0,0,0,0,2.485,0.452984624076141,2.0259088997188,1.7404661748405,0,0,0,0,0,0,1,0,0,3
708,0,0,0,1,0,0,0,0,0,6.458,3.81103071295407,4.17387944866857,4.21950770517611,0,0,0,0,0,0,1,0,0,1
718,0,0,0,0,1,0,0,0,0,3.638,0.948951514113703,1.69249146756939,3.35689712276558,0,0,0,0,1,0,0,0,0,1
719,0,0,0,0,1,0,0,0,0,3.258,1.77155676191054,3.13187899322733,2.73436750941958,0,0,0,0,0,0,1,0,0,3
722,0,0,0,0,1,0,0,0,0,6.009,3.51696357003386,4.15992941076818,3.47506723022861,1,0,0,0,0,0,0,0,0,1
720,0,0,0,0,1,0,0,0,0,5.147,2.64589106919382,3.26128376111778,3.48124008933569,0,0,0,0,0,0,1,0,0,1
721,0,0,0,0,1,0,0,0,0,2.944,0.519388854426478,2.43361335540045,1.75785791755237,0,1,0,0,0,0,0,0,0,2
723,0,0,0,0,1,0,0,0,0,4.905,2.18605127673809,2.99987368605454,3.25424296870549,0,0,0,0,0,0,1,0,0,3
781,0,0,0,0,1,0,0,0,0,4.143,1.44479909049245,2.66604695362175,2.73436750941958,0,0,0,0,0,0,1,0,0,2
717,0,0,0,0,1,0,0,0,0,3.829,1.24271263264187,2.84199817361195,2.35137525716348,0,0,0,0,0,0,1,0,0,6
13099,0,0,0,0,0,1,0,0,0,2.996,1.89491756133068,3.37303793320158,2.63905732961526,0,0,0,0,0,0,1,0,0,3
15665,0,0,0,0,0,1,0,0,0,3.135,0.768254653046751,1.66449411818218,2.95491027903374,0,0,0,0,0,1,0,0,0,1
15666,0,0,0,1,0,0,0,0,0,3.638,0.793444901875309,3.49246911487688,1.56861591791385,0,0,0,0,0,0,1,0,0,4
15667,0,0,0,1,0,0,0,0,0,4.025,3.18287552062716,3.25809653802148,4.03600898520914,0,0,0,1,0,0,0,0,0,3
725,0,0,0,0,1,0,0,0,0,5.501,3.17959430986652,3.54866866102036,3.74714836223791,0,0,0,0,0,0,0,1,0,3
726,0,0,0,0,1,0,0,0,0,5.549,3.32988038291111,4.09072133960465,3.42426265459315,0,0,0,0,0,0,0,1,0,3
846,0,0,0,0,1,0,0,0,0,4.22,2.46487399603776,3.38608374385211,3.16124671203156,0,0,0,0,0,0,1,0,0,3
732,0,0,0,1,0,0,0,0,0,5.908,3.2706709932959,4.08260930600368,3.30321697330195,0,0,0,0,0,0,1,0,0,1
728,0,0,0,0,1,0,0,0,0,5.501,2.78630669906798,3.62612600545272,3.25809653802148,0,0,0,0,0,0,0,1,0,1
727,0,0,0,0,0,0,0,0,1,5.71,2.79098104179385,4.09987921772058,2.80336038090653,0,0,0,0,0,0,0,1,0,2
734,0,0,0,1,0,0,0,0,0,4.787,2.06964369919972,3.19458313229916,2.94968833505258,0,0,0,0,1,0,0,0,0,1
847,0,0,0,1,0,0,0,0,0,3.714,2.15767492119824,3.72166121238828,2.66722820658195,0,1,0,0,0,0,0,0,0,3
733,0,0,0,1,0,0,0,0,0,3.091,0.693647055601596,2.61980169554814,1.84054963339749,0,0,0,1,0,0,0,0,0,4
849,0,0,0,0,1,0,0,0,0,3.178,0.789820067820206,2.14593128294867,2.34180580614733,0,0,0,0,0,0,1,0,0,3
2008,0,0,0,0,0,0,0,0,1,3.526,1.44903439094108,3.00899394753718,2.50143595173921,0,0,0,0,1,0,0,0,0,1
737,0,0,1,0,0,0,0,0,0,5.71,3.24247515711852,3.65239698853652,3.70622809244855,0,0,0,0,0,0,0,1,0,1
735,0,1,0,0,0,0,0,0,0,5.142,2.50919267566816,3.47196645255036,3.14845336057165,0,0,0,0,0,0,0,1,0,1
736,0,0,0,0,1,0,0,0,0,2.708,1.23197700073553,2.63426012713145,2.52572864430826,0,0,1,0,0,0,0,0,0,3
740,0,0,0,0,1,0,0,0,0,4.812,2.17849470776299,2.98315349134713,3.25809653802148,0,0,0,0,0,0,1,0,0,1
729,0,0,0,1,0,0,0,0,0,6.413,3.91106254433302,4.3993752730085,3.62434093297637,0,0,0,0,0,0,0,1,0,1
741,0,0,0,0,1,0,0,0,0,5.209,2.78185812824693,3.54480698475168,3.35689712276558,0,0,0,0,0,0,0,1,0,3
730,0,0,0,1,0,0,0,0,0,4.369,1.70547510063104,2.66722820658195,3.06805293513362,0,0,0,0,1,0,0,0,0,1
731,0,0,0,1,0,0,0,0,0,4.19,1.46093790411566,2.61498416798266,2.91777073208428,0,0,0,0,0,0,1,0,0,1
848,0,0,0,0,1,0,0,0,0,3.332,1.05117121406797,3.32801718412064,1.84054963339749,0,0,0,0,0,0,1,0,0,3
782,0,0,0,0,1,0,0,0,0,4.382,2.14873436817579,3.90767356029031,2.34180580614733,0,0,0,0,0,0,0,1,0,6
783,0,0,0,1,0,0,0,0,0,3.332,1.42719635244032,2.99573227355399,2.42480272571829,0,0,1,0,0,0,0,0,0,3
2013,0,1,0,0,0,0,0,0,0,2.079,0.512823626428664,2.13416644136908,1.93152141160321,0,0,1,0,0,0,0,0,0,3
744,0,0,0,0,1,0,0,0,0,5.802,3.39013643430273,3.82683541886669,3.67882911826043,0,0,0,0,0,0,1,0,0,1
738,0,0,0,0,1,0,0,0,0,5.765,3.44444842365647,3.60141342833266,3.96840333886425,0,0,0,0,0,0,1,0,0,1
739,0,0,0,0,1,0,0,0,0,4.143,1.54734972012068,2.8745246306183,2.71469474382088,0,0,0,0,0,1,0,0,0,1
850,0,0,0,0,1,0,0,0,0,4.025,1.98210430879088,3.27082290549095,2.79728133483015,0,0,0,0,0,1,0,0,0,6
742,0,1,0,0,0,0,0,0,0,5.687,3.381436753484,3.39171927262804,4.1026433650368,0,0,0,0,0,0,0,1,0,1
743,0,0,0,0,0,0,0,0,1,4.043,1.47796154964571,2.21920348405499,3.39450839351136,0,0,0,0,0,0,0,1,0,1
788,0,0,0,0,1,0,0,0,0,4.5,1.86221793287662,3.26766598903763,2.69462718077007,0,0,0,0,0,0,1,0,0,3
748,0,1,0,0,0,0,0,0,0,5.03,2.49039158001857,3.23541824148751,3.52929738428947,0,0,0,0,0,0,0,1,0,1
749,0,0,0,0,1,0,0,0,0,5.088,2.16447179086441,3.60775074028246,2.65324196460721,0,0,0,0,0,0,1,0,0,2
755,0,0,0,1,0,0,0,0,0,5.421,2.94585902305826,3.48942191137325,3.57515068878559,0,0,0,0,0,0,0,1,0,1
750,0,0,0,0,1,0,0,0,0,3.466,0.707050085728937,2.3174737054878,2.35137525716348,0,0,0,0,0,0,1,0,0,2
752,0,0,0,1,0,0,0,0,0,3.689,2.02735846180961,3.62700405039585,2.50959926237837,0,0,0,0,0,0,0,1,0,3
753,0,0,0,0,1,0,0,0,0,2.833,0.445326641533295,1.78624428853994,2.30258509299405,0,0,0,0,0,0,1,0,0,4
754,0,0,1,0,0,0,0,0,0,3.664,1.07806938743678,1.73465987718748,3.37758751602302,0,0,0,1,0,0,0,0,0,1
758,0,0,0,0,1,0,0,0,0,4.06,1.83465930354328,3.4578927253387,2.45958884180371,0,0,0,0,0,0,1,0,0,7
3798,0,0,0,0,0,0,1,0,0,3.434,0.807814255538071,2.36715486364335,2.45100509811232,0,1,0,0,0,0,0,0,0,1
756,0,0,0,0,1,0,0,0,0,3.045,0.670901571612626,2.46529900348179,1.82454929205105,0,0,1,0,0,0,0,0,0,4
745,0,0,0,0,1,0,0,0,0,5.866,3.49650756146648,3.47661402094691,4.18813844150846,0,0,0,0,0,0,0,1,0,1
757,0,0,0,1,0,0,0,0,0,5.13,2.65006791856386,3.83189696094886,2.96010509591084,0,1,0,0,0,0,0,0,0,1
759,0,0,0,0,1,0,0,0,0,3.466,0.901786045671273,2.41296300046365,2.35137525716348,0,0,0,0,0,0,1,0,0,7
761,0,0,0,0,0,0,0,0,1,5.063,2.16021475170232,3.17316690877455,3.07269331469012,0,0,0,0,0,0,0,1,0,2
760,0,0,0,0,1,0,0,0,0,6.033,3.91792555108076,3.65842024662923,4.37449836825309,0,0,0,0,0,0,0,1,0,1
762,0,0,0,1,0,0,0,0,0,3.829,1.28702635946122,2.09801792725277,3.41772668361337,0,0,0,0,0,1,0,0,0,1
789,0,0,0,1,0,0,0,0,0,4.025,1.41948732847565,2.17099467260645,3.26956893918372,0,1,0,0,0,0,0,0,0,1
763,0,0,0,1,0,0,0,0,0,3.555,0.950885376638654,1.82454929205105,2.98568193770049,0,0,0,0,0,0,0,1,0,1
764,0,0,1,0,0,0,0,0,0,4.143,1.52844475322457,2.80336038090653,2.81540871942271,0,0,0,0,0,0,0,1,0,1
765,0,0,1,0,0,0,0,0,0,3.738,1.26016408397568,1.95769754677149,3.31054301339402,0,0,0,0,0,0,0,1,0,1
769,0,0,0,0,1,0,0,0,0,5.727,3.20534469058385,4.10127052229283,3.23080439573347,0,0,0,0,0,0,0,1,0,1
766,0,0,0,0,1,0,0,0,0,5.147,2.63962859498355,3.26892234235234,3.4626060097908,0,0,0,0,0,0,1,0,0,1
767,0,0,1,0,0,0,0,0,0,4.533,1.86686694171486,2.66025953726586,3.28091121578765,0,0,0,1,0,0,0,0,0,1
768,0,0,0,1,0,0,0,0,0,4.615,1.77036557654038,3.47249426354419,2.37024374146786,0,1,0,0,0,0,0,0,0,2
794,0,0,0,0,1,0,0,0,0,3.332,1.08755134130868,2.19355117196991,2.77881927199042,0,0,0,0,1,0,0,0,0,5
770,0,0,0,1,0,0,0,0,0,3.178,0.688134638736401,2.63905732961526,1.80828877117927,0,0,0,0,0,0,0,1,0,4
771,0,0,0,1,0,0,0,0,0,4.127,2.5381314110253,3.86142420666478,2.78501124223834,0,0,0,0,0,0,0,1,0,3
795,0,0,0,0,1,0,0,0,0,3.401,1.18570699551904,2.46953917265688,2.60268968544438,0,0,0,0,1,0,0,0,0,5
779,0,0,0,0,1,0,0,0,0,5.62,2.96764139338747,4.0561233494019,3.02042488614436,0,0,0,0,0,1,0,0,0,1
773,0,0,0,0,1,0,0,0,0,5.68,3.17659443261159,3.73129218274554,3.65583960003574,0,0,0,0,0,0,1,0,0,1
774,0,0,0,0,1,0,0,0,0,3.178,0.541742726400712,2.0454968856269,2.37954613413017,0,0,0,0,0,0,0,1,0,3
15668,0,0,0,0,0,0,0,0,1,2.833,0.343589704390077,2.49872736880531,1.80828877117927,0,0,0,0,0,0,0,1,0,3
780,0,1,0,0,0,0,0,0,0,5.011,2.88340308858007,3.22882615572137,3.7796338173824,0,0,0,0,0,0,0,1,0,1
775,0,0,0,0,1,0,0,0,0,4.554,1.89311196348834,2.74938406459519,3.21084365317094,0,0,0,0,0,0,0,0,1,1
1041,0,0,0,0,0,1,0,0,0,3.401,0.864576296187476,2.87073578337931,1.80828877117927,0,0,0,1,0,0,0,0,0,4
790,0,0,0,0,1,0,0,0,0,5.209,2.67882734242531,3.22087382753087,3.56388296393925,0,0,0,0,0,0,1,0,0,3
784,0,0,0,0,1,0,0,0,0,5.38,3.21851576005264,3.30992238288654,4.01096295328305,0,0,0,0,0,0,0,1,0,1
785,0,0,0,1,0,0,0,0,0,2.944,1.46971596925896,2.94706710157271,2.52572864430826,0,0,0,0,0,0,0,1,0,3
786,0,0,0,0,1,0,0,0,0,4.575,1.83959679864222,2.85070650150373,3.03013370027132,0,0,0,0,0,1,0,0,0,1
791,0,0,0,0,1,0,0,0,0,3.892,1.20207099703634,2.61498416798266,2.61006979274201,0,1,0,0,0,0,0,0,0,1
787,0,0,0,1,0,0,0,0,0,4.369,1.76473079684014,2.39032120729813,3.43720781918519,0,0,0,0,0,0,0,1,0,1
792,0,0,0,0,1,0,0,0,0,5.442,2.89003836899493,3.38550828219751,3.62966009445396,0,0,0,1,0,0,0,0,0,1
796,0,0,0,0,1,0,0,0,0,4.984,2.48939655506085,2.90142159408275,3.67882911826043,0,0,0,0,0,0,1,0,0,5
797,0,0,0,0,1,0,0,0,0,4.344,1.55032464794159,2.75155658941135,2.83907846350861,0,0,0,0,0,0,0,1,0,1
801,0,0,0,1,0,0,0,0,0,4.86,2.17361471169709,3.55297381662795,2.69462718077007,0,0,0,0,0,0,0,1,0,1
799,0,0,0,0,1,0,0,0,0,4.543,1.41730841464906,2.72785282839839,3.35689712276558,0,0,0,0,0,0,1,0,0,3
800,0,0,0,0,1,0,0,0,0,3.045,0.887479650020036,2.52972066557779,1.87180217690159,0,0,1,0,0,0,0,0,0,4
805,0,1,0,0,0,0,0,0,0,3.761,1.00613143587394,2.90142159408275,2.10413415427021,0,0,0,0,0,0,0,1,0,3
746,0,0,0,1,0,0,0,0,0,3.332,0.953201085894252,3.01553490085017,1.80828877117927,0,0,0,0,0,0,1,0,0,3
747,0,0,0,1,0,0,0,0,0,3.091,0.708528282598248,1.85363820627392,2.61006979274201,0,0,0,0,0,0,1,0,0,3
802,0,0,0,0,1,0,0,0,0,4.078,1.47818962582415,2.60638654732571,2.84490938381941,0,0,0,0,0,0,0,1,0,1
3520,0,0,0,0,1,0,0,0,0,2.996,0.617884696059398,2.31253542384721,1.96009478404727,0,0,0,0,0,0,1,0,0,3
2032,0,1,0,0,0,0,0,0,0,3.714,1.45325182924477,4.06788079873625,1.90210752639692,0,0,0,0,0,0,0,1,0,7
806,0,1,0,0,0,0,0,0,0,3.584,0.893226792275603,2.62227442408081,2.19722457733622,0,0,0,0,0,0,0,1,0,4
807,0,0,0,1,0,0,0,0,0,5.323,3.03442400066498,3.39842688069949,3.74714836223791,0,0,0,0,0,0,1,0,0,1
813,0,0,0,1,0,0,0,0,0,5.389,2.90679176425734,4.96563792816552,2.12823170584927,0,0,0,0,0,1,0,0,0,4
808,0,0,0,1,0,0,0,0,0,5.455,2.65584420963161,3.63758615972639,3.12236492448736,0,0,0,0,0,0,1,0,0,3
809,0,0,0,0,1,0,0,0,0,3.555,1.00210138828727,1.91692261218206,3.04452243772342,0,0,0,0,0,0,1,0,0,3
821,0,0,0,0,1,0,0,0,0,3.664,1.2895080924322,1.48546073261439,4.15418456257812,0,0,0,0,0,0,1,0,0,1
1629,0,1,0,0,0,0,0,0,0,3.784,1.88418670947398,3.3826939100976,2.63188884013665,0,0,0,0,0,0,0,1,0,3
814,0,0,0,0,1,0,0,0,0,3.526,0.888713964103921,2.92046978905344,1.84054963339749,0,0,0,0,0,1,0,0,0,4
815,0,0,0,0,1,0,0,0,0,4.615,2.08815348228186,2.93561065021261,3.26956893918372,0,0,0,0,0,0,0,1,0,5
900,0,0,0,0,1,0,0,0,0,4.263,1.56944890421774,2.83026783382646,2.72785282839839,0,0,0,0,0,1,0,0,0,3
803,0,0,0,1,0,0,0,0,0,6.201,3.57366499184672,4.2348308798553,3.45631668088323,0,0,0,0,0,0,1,0,0,1
822,0,0,0,0,1,0,0,0,0,4.078,1.15246896145882,2.62828523263335,2.78501124223834,0,0,0,0,0,0,1,0,0,7
13823,0,1,0,0,0,0,0,0,0,3.434,0.498348102254878,2.96181348035037,1.7404661748405,0,0,0,0,0,0,0,1,0,7
828,0,0,0,1,0,0,0,0,0,5.182,2.85457185376498,3.01391594398762,3.96271611974366,0,0,0,0,0,0,1,0,0,1
816,0,0,0,0,1,0,0,0,0,4.762,3.01499553973484,3.97343790312961,3.25809653802148,0,0,0,0,0,0,0,1,0,5
829,0,0,0,0,1,0,0,0,0,3.526,0.93491619599732,2.31579742446618,2.50143595173921,0,0,0,1,0,0,0,0,0,1
830,0,0,0,0,1,0,0,0,0,3.611,1.0522192490984,3.00071981506503,2.00148000021012,0,0,0,1,0,0,0,0,0,1
824,0,0,0,0,1,0,0,0,0,5.278,2.39306544612242,4.06273348884538,2.4423470353692,0,0,0,0,0,0,0,1,0,2
837,0,0,0,0,1,0,0,0,0,3.178,0.800655388275231,3.57234563785798,2.37954613413017,0,1,0,0,0,0,0,0,0,2
838,0,0,0,0,1,0,0,0,0,4.927,2.089391872533,3.47454077588637,2.68784749378469,0,1,0,0,0,0,0,0,0,5
825,0,0,0,1,0,0,0,0,0,3.951,1.35273757759105,2.92224718429151,2.37954613413017,1,0,0,0,0,0,0,0,0,4
826,0,0,0,0,1,0,0,0,0,3.135,0.76080582903376,1.2038727993256,3.5234150143864,0,0,1,0,0,0,0,0,0,1
827,0,0,0,0,1,0,0,0,0,3.219,0.836814530372358,1.31721219993245,3.55820113047182,0,0,1,0,0,0,0,0,0,1
817,0,0,0,0,1,0,0,0,0,4.754,1.86933760387343,2.92138581142533,3.02042488614436,0,0,0,0,0,0,1,0,0,2
819,0,0,0,0,1,0,0,0,0,3.219,0.754242279919756,1.97865388786714,2.54160199346455,0,0,1,0,0,0,0,0,0,2
831,0,0,0,0,1,0,0,0,0,5.468,2.56733113416277,3.74754922527781,2.90690105984738,0,0,0,0,0,0,1,0,0,7
820,0,1,0,0,0,0,0,0,0,3.912,1.87303218935679,3.25103318966726,2.69462718077007,0,0,0,0,0,0,0,1,0,3
823,0,0,0,0,1,0,0,0,0,3.045,0.614103973219492,2.09396062777904,2.21920348405499,0,0,0,0,1,0,0,0,0,2
