"gid","weekend","hour_term_8_10","hour_term_11_13","hour_term_14_16","hour_term_17_19","hour_term_20_22","hour_term_23_1","hour_term_2_4","hour_term_5_7","trip_length_km","trip_duration_min","avg_speed_kms","ln_n_coord","education","health","leisure","cafe","errand","shopping","home","work","meeting","mode"
35795,0,0,0,0,0,1,0,0,0,"2.894","17.117","10.70","4.078",0,0,0,0,0,0,1,0,0,"3"
35796,0,0,0,1,0,0,0,0,0,"7.167","44.883","9.70","4.304",0,0,0,0,0,0,1,0,0,"6"
50985,1,0,0,1,0,0,0,0,0,"0.551","11.767","3.10","2.485",0,0,0,0,0,0,1,0,0,"4"
35804,0,0,0,0,0,1,0,0,0,"6.025","20.633","18.00","4.554",0,1,0,0,0,0,0,0,0,"2"
35801,0,0,0,1,0,0,0,0,0,"3.479","18.583","11.30","4.143",0,0,0,0,0,0,1,0,0,"1"
35819,0,0,1,0,0,0,0,0,0,"4.849","19.933","14.40","4.317",0,0,0,0,0,0,1,0,0,"3"
35805,0,0,0,0,1,0,0,0,0,"3.098","8.517","22.60","4.094",0,0,1,0,0,0,0,0,0,"1"
35802,0,0,0,0,1,0,0,0,0,"11.261","25.083","27.40","4.913",0,1,0,0,0,0,0,0,0,"1"
35806,0,0,1,0,0,0,0,0,0,"0.521","5.767","5.90","2.565",1,0,0,0,0,0,0,0,0,"4"
35803,0,0,0,0,1,0,0,0,0,"3.416","14.467","16.60","3.871",0,0,0,0,0,0,1,0,0,"5"
35807,0,0,0,0,0,1,0,0,0,"0.713","9.333","4.80","2.833",0,0,0,0,0,0,0,1,0,"4"
35813,0,0,1,0,0,0,0,0,0,"22.048","27.967","47.70","5.438",0,0,0,0,0,0,0,1,0,"1"
35811,0,0,0,0,0,0,0,0,1,"19.954","35.3","35.30","5.613",0,0,0,0,0,0,0,1,0,"1"
35821,0,0,0,0,0,1,0,0,0,"0","31.217","44.00","5.694",0,0,0,0,0,0,1,0,0,"1"
35822,0,0,0,0,0,0,0,0,1,"10.262","42.3","14.60","4.927",0,0,0,1,0,0,0,0,0,"1"
35799,0,0,0,1,0,0,0,0,0,"17.913","35.05","30.90","5.549",1,0,0,0,0,0,0,0,0,"3"
35826,0,1,0,0,0,0,0,0,0,"4.322","18.867","13.90","3.932",0,0,0,0,0,0,1,0,0,"7"
35814,0,0,0,1,0,0,0,0,0,"2.029","9.4","13.50","3.784",0,0,0,0,0,0,0,1,0,"1"
35827,0,0,0,0,0,1,0,0,0,"17.654","22.933","46.60","5.366",0,0,1,0,0,0,0,0,0,"1"
43171,1,0,0,0,0,0,0,1,0,"0.859","13.017","4.40","3.045",0,0,0,0,1,0,0,0,0,"4"
35836,0,0,0,0,1,0,0,0,0,"3.911","35.15","6.80","4.344",0,0,0,0,1,0,0,0,0,"1"
35816,0,0,0,0,1,0,0,0,0,"1.655","25.483","4.20","3.555",0,0,0,0,0,1,0,0,0,"4"
35837,0,0,0,0,1,0,0,0,0,"10.389","31.183","24.30","3.401",0,0,0,0,0,0,1,0,0,"3"
35838,0,0,0,0,1,0,0,0,0,"0.573","7.017","5.30","2.639",0,0,0,0,0,0,1,0,0,"3"
35817,0,0,0,0,1,0,0,0,0,"3.079","11.8","18.40","4.111",0,0,1,0,0,0,0,0,0,"1"
35839,0,0,0,0,0,1,0,0,0,"1.323","5.067","18.50","3.367",0,0,0,0,0,0,1,0,0,"3"
48186,0,0,0,0,0,1,0,0,0,"0.653","11.017","4.50","2.833",0,0,0,0,0,0,0,1,0,"3"
35833,0,0,1,0,0,0,0,0,0,"5.727","17.35","20.70","4.644",0,0,0,0,0,0,0,0,1,"1"
35846,0,0,0,0,1,0,0,0,0,"2.822","20.667","8.60","4.007",0,0,1,0,0,0,0,0,0,"3"
35835,0,0,0,0,1,0,0,0,0,"1.786","8.1","13.70","3.638",0,0,0,0,1,0,0,0,0,"1"
35825,0,0,0,0,1,0,0,0,0,"2.123","25.833","5.10","3.091",0,0,0,0,0,0,1,0,0,"7"
35850,0,0,0,0,1,0,0,0,0,"10.733","70.317","9.20","5.342",0,1,0,0,0,0,0,0,0,"4"
35849,0,0,0,0,0,1,0,0,0,"11.517","18.683","37.40","4.990",0,0,0,0,0,0,1,0,0,"3"
35840,0,0,0,0,1,0,0,0,0,"9.676","29.45","19.90","5.268",0,0,0,0,0,0,0,1,0,"2"
35842,0,1,0,0,0,0,0,0,0,"2.768","24.067","6.30","3.638",0,0,0,0,0,0,0,1,0,"3"
35843,0,0,0,0,0,1,0,0,0,"2.082","6.85","18.60","3.638",0,0,0,0,0,0,1,0,0,"1"
35844,0,0,0,0,0,0,0,0,1,"1.655","3.167","58.20","3.611",0,0,0,0,0,0,0,1,0,"1"
35845,0,0,0,0,1,0,0,0,0,"0.441","9.8","4.40","2.773",0,0,0,0,0,0,1,0,0,"3"
48335,0,1,0,0,0,0,0,0,0,"0.711","11.2","4.30","2.833",1,0,0,0,0,0,0,0,0,"7"
35851,0,0,0,0,0,1,0,0,0,"0.273","10.667","3.90","2.773",0,0,0,0,0,0,1,0,0,"4"
35852,0,1,0,0,0,0,0,0,0,"1.013","2.817","24.60","3.135",0,0,0,0,0,0,1,0,0,"1"
35863,0,0,0,0,0,0,0,0,1,"9.102","18","31.40","4.820",0,0,0,0,0,0,0,1,0,"1"
35853,0,0,0,1,0,0,0,0,0,"3.961","24.683","10.00","3.871",0,0,1,0,0,0,0,0,0,"3"
35854,0,0,0,0,1,0,0,0,0,"2.056","16.85","8.00","3.738",0,0,1,0,0,0,0,0,0,"3"
35864,0,0,0,0,1,0,0,0,0,"3.831","22.783","10.70","3.807",0,0,0,1,0,0,0,0,0,"1"
35856,0,0,0,0,1,0,0,0,0,"7.313","22.817","19.70","4.883",0,0,0,0,0,0,0,0,1,"1"
35859,0,0,0,0,1,0,0,0,0,"22.606","41.417","32.90","5.595",0,0,0,1,0,0,0,0,0,"1"
35857,0,0,0,1,0,0,0,0,0,"11.373","21.733","33.30","5.106",0,0,1,0,0,0,0,0,0,"1"
35858,0,0,0,1,0,0,0,0,0,"1.165","7.783","9.20","3.219",0,0,0,0,1,0,0,0,0,"1"
35880,0,0,0,0,1,0,0,0,0,"6.058","14.967","25.20","4.605",0,0,0,0,0,0,0,0,1,"1"
35855,0,0,1,0,0,0,0,0,0,"32.649","47.283","41.90","5.984",0,0,0,0,1,0,0,0,0,"1"
35865,0,0,0,0,1,0,0,0,0,"1.905","3.7","32.70","3.091",0,0,0,1,0,0,0,0,0,"1"
37314,0,1,0,0,0,0,0,0,0,"1.464","4.967","18.20","3.296",0,1,0,0,0,0,0,0,0,"2"
35866,0,0,0,0,1,0,0,0,0,"14.597","47.283","18.80","5.753",0,0,0,1,0,0,0,0,0,"1"
35867,0,0,0,0,1,0,0,0,0,"9.932","33.55","18.10","3.850",0,0,0,1,0,0,0,0,0,"3"
35868,0,0,0,0,0,1,0,0,0,"15.105","25.117","35.20","5.338",1,0,0,0,0,0,0,0,0,"3"
35881,0,0,0,0,1,0,0,0,0,"3.490","13.567","15.70","4.174",0,0,0,0,0,0,1,0,0,"3"
35872,0,0,0,0,0,0,0,0,1,"16.667","19.767","50.60","5.268",0,0,0,0,0,0,0,0,1,"1"
35873,0,0,0,0,1,0,0,0,0,"0.513","36.917","16.50","2.996",0,0,1,0,0,0,0,0,0,"3"
35877,0,1,0,0,0,0,0,0,0,"11.377","22.083","31.10","5.094",0,0,0,0,0,0,0,1,0,"3"
35878,0,0,0,1,0,0,0,0,0,"4.693","14.367","20.40","4.394",0,0,0,0,0,0,1,0,0,"1"
35879,0,0,0,0,0,1,0,0,0,"9.121","13.617","41.20","4.710",0,0,0,0,0,1,0,0,0,"1"
35869,0,0,1,0,0,0,0,0,0,"6.087","26.333","14.10","4.787",0,0,0,0,0,0,0,1,0,"2"
35882,0,0,1,0,0,0,0,0,0,"17.039","64.233","18.90","4.394",0,0,0,0,0,0,0,1,0,"3"
35883,0,0,0,1,0,0,0,0,0,"0","8.917","4.60","2.773",0,0,0,0,0,0,0,1,0,"3"
35884,0,0,0,1,0,0,0,0,0,"5.190","16.433","19.50","4.025",0,0,0,1,0,0,0,0,0,"1"
35885,0,0,0,1,0,0,0,0,0,"1.488","4.217","24.80","2.197",0,0,0,1,0,0,0,0,0,"1"
35874,0,0,0,1,0,0,0,0,0,"4.939","22.333","13.40","4.615",0,0,0,0,0,0,1,0,0,"2"
35875,0,0,0,0,1,0,0,0,0,"2.975","7.65","23.70","4.007",0,0,0,0,0,1,0,0,0,"1"
35870,0,0,0,0,1,0,0,0,0,"5.143","17","28.70","3.912",0,0,1,0,0,0,0,0,0,"3"
35876,0,0,0,0,1,0,0,0,0,"1.172","15.05","4.80","3.296",0,0,0,0,0,0,0,1,0,"4"
36407,0,0,0,0,0,0,0,0,1,"2.546","7.417","21.50","3.850",0,0,0,1,0,0,0,0,0,"1"
35871,0,0,0,0,1,0,0,0,0,"2.033","12.083","10.70","3.761",0,0,1,0,0,0,0,0,0,"3"
35896,0,0,0,0,1,0,0,0,0,"5.369","13.683","23.40","4.500",0,0,0,0,0,0,1,0,0,"1"
35886,0,0,0,0,1,0,0,0,0,"6.648","38.767","10.50","4.836",1,0,0,0,0,0,0,0,0,"3"
35887,0,0,0,1,0,0,0,0,0,"13.294","65.433","11.90","3.091",0,0,1,0,0,0,0,0,0,"3"
35888,0,0,0,0,1,0,0,0,0,"0.763","8.95","7.00","3.178",0,0,1,0,0,0,0,0,0,"3"
35897,0,0,0,0,0,1,0,0,0,"7.150","19.133","22.10","4.762",0,0,0,0,0,0,1,0,0,"1"
35894,0,0,0,0,1,0,0,0,0,"1.951","28.567","4.40","3.664",0,0,0,0,0,0,1,0,0,"4"
35905,0,0,1,0,0,0,0,0,0,"3.907","19.117","12.80","4.248",0,0,0,1,0,0,0,0,0,"1"
35889,0,0,0,1,0,0,0,0,0,"25.334","42.95","35.90","5.666",1,0,0,0,0,0,0,0,0,"1"
35890,0,0,0,0,1,0,0,0,0,"3.374","3.95","52.60","2.708",0,0,0,1,0,0,0,0,0,"1"
35902,0,0,0,0,1,0,0,0,0,"1.613","19.217","5.30","2.708",0,0,1,0,0,0,0,0,0,"3"
35891,0,0,0,0,1,0,0,0,0,"4.428","3.95","69.80","2.833",0,0,0,1,0,0,0,0,0,"1"
35906,0,0,0,0,0,1,0,0,0,"1.457","4.317","22.00","3.401",0,0,1,0,0,0,0,0,0,"1"
35892,0,0,1,0,0,0,0,0,0,"0.361","3.95","14.30","2.773",0,0,1,0,0,0,0,0,0,"3"
35893,0,0,0,1,0,0,0,0,0,"1.202","7.617","10.20","2.996",0,0,1,0,0,0,0,0,0,"3"
35895,0,1,0,0,0,0,0,0,0,"5.356","25.983","12.80","4.654",0,0,0,0,0,0,0,1,0,"1"
37800,0,0,0,1,0,0,0,0,0,"1.461","4.683","19.50","3.258",0,0,0,0,0,1,0,0,0,"1"
35901,0,0,0,0,0,1,0,0,0,"4.091","6.333","39.20","3.178",0,0,0,1,0,0,0,0,0,"1"
35907,0,0,0,0,1,0,0,0,0,"2.981","9.833","21.80","4.094",0,0,1,0,0,0,0,0,0,"1"
35903,0,0,0,1,0,0,0,0,0,"29.582","62.233","28.70","6.109",0,0,0,0,0,0,1,0,0,"1"
35934,0,0,0,0,1,0,0,0,0,"0.509","6.7","4.90","2.565",0,0,0,0,0,0,1,0,0,"3"
35898,0,0,0,0,0,1,0,0,0,"34.062","37.983","54.00","5.914",0,0,1,0,0,0,0,0,0,"1"
35899,0,0,0,0,1,0,0,0,0,"5.356","31.95","10.70","3.714",0,0,0,0,0,1,0,0,0,"3"
35900,0,0,0,0,1,0,0,0,0,"0.972","14.583","5.20","3.296",0,0,0,0,0,1,0,0,0,"3"
38032,0,1,0,0,0,0,0,0,0,"8.716","21.817","23.70","3.045",0,0,0,0,0,0,0,1,0,"3"
35908,0,0,0,1,0,0,0,0,0,"3.871","13.2","20.00","4.331",0,0,0,0,0,1,0,0,0,"3"
35915,0,0,0,1,0,0,0,0,0,"12.358","32.183","23.20","5.384",0,0,0,0,0,0,0,0,1,"3"
35911,0,0,0,0,1,0,0,0,0,"6.393","10.467","37.70","4.407",0,0,0,0,0,0,1,0,0,"1"
35912,0,0,0,0,0,1,0,0,0,"14.229","49.25","19.90","4.605",0,0,0,0,0,0,1,0,0,"3"
35914,0,0,0,1,0,0,0,0,0,"16.695","51.7","20.00","4.357",0,0,0,0,0,0,1,0,0,"3"
35916,0,0,0,0,1,0,0,0,0,"0.878","20.7","3.60","3.258",0,0,0,0,0,0,1,0,0,"3"
36035,0,0,0,0,0,0,1,0,0,"1.948","9.667","12.90","3.664",0,0,0,0,0,0,1,0,0,"1"
35909,0,0,0,0,0,1,0,0,0,"22.882","15.75","87.60","5.642",0,0,0,1,0,0,0,0,0,"1"
35917,0,0,0,0,0,1,0,0,0,"0.406","6.783","5.30","2.639",0,0,0,1,0,0,0,0,0,"4"
47484,0,0,0,0,1,0,0,0,0,"1.370","5.333","12.70","2.833",0,0,0,1,0,0,0,0,0,"1"
35926,0,1,0,0,0,0,0,0,0,"2.587","6.717","37.10","3.951",0,0,0,0,0,0,0,1,0,"3"
35918,0,0,0,1,0,0,0,0,0,"8.320","53.467","9.50","3.466",0,0,0,0,0,0,1,0,0,"3"
48182,0,0,1,0,0,0,0,0,0,"1.262","19.2","4.20","3.367",0,0,1,0,0,0,0,0,0,"4"
35910,0,0,0,0,1,0,0,0,0,"2.998","7.833","26.60","4.043",0,0,0,0,1,0,0,0,0,"1"
35919,0,0,0,0,1,0,0,0,0,"13.312","32.467","25.00","3.401",0,0,1,0,0,0,0,0,0,"3"
35920,0,0,0,1,0,0,0,0,0,"2.664","20.733","8.10","3.555",0,0,0,1,0,0,0,0,0,"1"
35927,0,0,0,0,0,1,0,0,0,"3.839","10.267","24.20","4.205",0,0,0,0,0,0,1,0,0,"1"
49157,0,0,1,0,0,0,0,0,0,"1.000","4.917","14.40","2.890",0,0,0,0,0,0,1,0,0,"7"
35935,0,0,1,0,0,0,0,0,0,"15.657","18.917","49.80","4.956",0,0,0,1,0,0,0,0,0,"1"
35928,0,0,0,1,0,0,0,0,0,"18.867","37.967","30.00","5.576",0,0,0,0,0,0,0,1,0,"1"
35922,0,0,0,1,0,0,0,0,0,"17.207","40.017","25.90","5.394",0,0,0,0,0,0,1,0,0,"7"
35923,0,1,0,0,0,0,0,0,0,"0.494","3.017","10.10","2.485",0,0,0,0,0,0,0,1,0,"6"
35925,0,0,0,0,1,0,0,0,0,"1.882","22.8","11.00","2.398",0,0,1,0,0,0,0,0,0,"3"
35921,0,0,0,0,0,0,0,0,1,"21.663","51.15","25.60","5.746",0,0,0,0,0,0,0,1,0,"1"
36731,0,0,0,0,1,0,0,0,0,"1.302","17.283","4.70","3.434",0,0,0,0,0,0,1,0,0,"4"
35930,0,0,0,0,0,1,0,0,0,"3.265","15.533","14.40","4.190",0,0,0,0,0,0,1,0,0,"3"
35929,0,0,0,0,0,1,0,0,0,"0.969","5.883","10.40","2.890",0,0,1,0,0,0,0,0,0,"3"
36732,0,0,0,0,0,1,0,0,0,"1.297","3.6","23.00","3.178",0,0,0,0,0,0,1,0,0,"1"
36544,0,0,0,0,0,0,0,0,1,"2.168","14.767","10.20","3.689",0,0,0,0,0,0,0,1,0,"3"
35936,0,0,0,0,1,0,0,0,0,"3.944","15.183","16.00","4.263",0,0,1,0,0,0,0,0,0,"1"
35945,0,0,0,1,0,0,0,0,0,"36.434","77.15","28.70","6.133",0,0,0,0,0,0,0,0,1,"1"
35931,0,0,0,0,1,0,0,0,0,"17.968","24.7","44.00","5.421",0,0,0,0,1,0,0,0,0,"3"
35932,0,1,0,0,0,0,0,0,0,"9.553","21.4","27.00","4.997",0,0,0,0,0,0,0,1,0,"1"
35933,0,0,0,0,1,0,0,0,0,"3.366","20.917","9.80","4.190",0,0,0,1,0,0,0,0,0,"3"
35940,0,0,0,0,1,0,0,0,0,"11.934","17.2","42.70","5.011",0,0,0,1,0,0,0,0,0,"1"
35941,0,1,0,0,0,0,0,0,0,"10.443","44.383","14.20","4.025",0,0,0,0,0,0,0,1,0,"3"
43414,0,0,0,1,0,0,0,0,0,"1.554","56.083","21.80","2.708",0,0,1,0,0,0,0,0,0,"3"
35956,0,0,0,1,0,0,0,0,0,"3.792","10.5","22.00","4.159",0,0,0,0,0,1,0,0,0,"1"
35949,0,0,0,1,0,0,0,0,0,"23.397","19.55","71.90","5.288",0,0,0,0,0,0,1,0,0,"1"
35957,0,1,0,0,0,0,0,0,0,"21.388","35.6","36.00","4.787",1,0,0,0,0,0,0,0,0,"3"
35950,0,0,0,0,0,1,0,0,0,"7.422","19.683","23.70","4.844",0,0,1,0,0,0,0,0,0,"1"
35952,0,1,0,0,0,0,0,0,0,"0.859","12.083","4.70","2.890",0,0,0,0,0,0,0,1,0,"4"
48302,0,0,0,0,1,0,0,0,0,"1.285","5.217","16.10","3.219",0,0,0,0,0,0,1,0,0,"7"
35958,0,0,1,0,0,0,0,0,0,"3.961","15.45","16.20","4.304",1,0,0,0,0,0,0,0,0,"1"
35961,0,0,0,0,1,0,0,0,0,"7.053","19.283","22.30","4.754",0,0,0,1,0,0,0,0,0,"1"
35962,0,0,0,1,0,0,0,0,0,"1.036","11.917","5.60","3.219",0,0,0,0,0,0,1,0,0,"3"
35946,0,0,0,0,0,1,0,0,0,"54.070","43.1","75.50","6.151",0,0,1,0,0,0,0,0,0,"1"
42181,1,0,0,0,0,0,0,0,1,"0.924","14.617","5.50","3.332",0,0,0,0,0,0,0,1,0,"3"
35959,0,0,0,0,1,0,0,0,0,"10.231","25.317","36.70","4.357",0,0,0,1,0,0,0,0,0,"1"
35963,0,0,1,0,0,0,0,0,0,"16.722","78.267","12.80","4.382",0,0,0,0,0,0,1,0,0,"3"
35964,0,0,1,0,0,0,0,0,0,"0.566","7.183","5.30","2.639",0,0,0,0,0,0,1,0,0,"1"
35965,0,0,0,0,1,0,0,0,0,"0.553","7.917","5.30","2.708",0,0,0,0,0,0,0,0,1,"4"
35960,0,0,0,0,1,0,0,0,0,"7.554","14.467","43.10","4.078",0,0,0,1,0,0,0,0,0,"1"
35967,0,0,0,0,1,0,0,0,0,"33.196","42.2","47.70","5.919",0,0,0,0,0,0,1,0,0,"1"
35966,0,0,0,0,0,1,0,0,0,"8.764","16.783","31.40","4.762",0,0,0,0,0,0,1,0,0,"6"
35969,0,0,0,0,0,1,0,0,0,"6.635","16","25.10","4.673",0,0,1,0,0,0,0,0,0,"1"
35970,0,0,0,0,0,1,0,0,0,"7.437","24.3","18.60","4.710",0,0,0,0,0,0,1,0,0,"6"
35973,0,0,0,0,1,0,0,0,0,"5.601","12.933","26.90","4.543",0,0,0,0,0,0,0,1,0,"1"
35975,0,0,0,0,0,1,0,0,0,"0.471","4","8.70","2.485",0,0,0,0,1,0,0,0,0,"4"
35976,0,0,0,0,0,1,0,0,0,"6.730","35.25","11.80","3.466",0,0,0,0,0,0,1,0,0,"3"
37459,0,1,0,0,0,0,0,0,0,"1.927","8.117","15.40","3.664",0,0,0,0,0,0,0,1,0,"3"
35977,0,0,0,0,1,0,0,0,0,"4.145","19.817","12.70","4.174",0,0,0,1,0,0,0,0,0,"1"
48752,0,0,0,0,0,1,0,0,0,"33.366","29.633","67.60","5.778",0,0,0,0,0,0,1,0,0,"1"
35968,0,0,0,1,0,0,0,0,0,"6.239","10.283","37.00","3.989",0,0,0,1,0,0,0,0,0,"1"
35971,0,0,0,0,0,1,0,0,0,"21.311","29.633","42.80","5.513",0,0,0,0,0,0,1,0,0,"1"
35979,0,0,0,0,1,0,0,0,0,"10.031","19.233","31.60","5.118",0,0,1,0,0,0,0,0,0,"6"
35981,0,0,0,0,1,0,0,0,0,"0.394","8.733","4.70","2.773",0,0,1,0,0,0,0,0,0,"4"
36706,0,0,0,0,1,0,0,0,0,"1.635","9.367","11.20","3.611",0,0,0,1,0,0,0,0,0,"2"
35982,0,0,0,0,0,1,0,0,0,"4.122","13.883","18.00","4.263",0,0,1,0,0,0,0,0,0,"1"
37460,0,0,0,1,0,0,0,0,0,"1.891","5.467","23.50","3.638",0,0,1,0,0,0,0,0,0,"1"
36733,0,0,0,0,1,0,0,0,0,"0.715","2.883","17.20","2.833",0,0,0,0,1,0,0,0,0,"1"
35992,0,0,0,1,0,0,0,0,0,"4.807","25.317","11.70","4.369",0,0,0,0,0,1,0,0,0,"1"
35993,0,0,0,0,0,1,0,0,0,"7.398","42.267","10.80","4.159",0,0,0,0,0,0,1,0,0,"3"
35987,0,0,0,0,1,0,0,0,0,"13.045","42.35","19.00","5.403",0,0,0,0,0,0,1,0,0,"1"
35972,0,0,0,0,1,0,0,0,0,"10.327","59.817","10.50","5.257",0,0,1,0,0,0,0,0,0,"1"
40764,1,0,0,0,0,1,0,0,0,"1.288","2.833","29.50","3.296",0,0,0,0,0,0,1,0,0,"1"
35994,0,0,0,0,1,0,0,0,0,"1.929","27.367","4.20","3.638",0,0,0,0,0,0,0,1,0,"2"
35988,0,0,0,0,1,0,0,0,0,"3.226","15.117","14.20","4.111",0,0,0,0,0,1,0,0,0,"1"
35989,0,0,0,0,0,1,0,0,0,"2.637","7.55","21.70","3.714",0,0,1,0,0,0,0,0,0,"1"
35990,0,0,0,0,0,1,0,0,0,"0.718","13.717","3.40","2.708",0,0,1,0,0,0,0,0,0,"1"
35995,0,0,0,0,1,0,0,0,0,"7.014","17.717","39.70","4.060",0,0,0,0,1,0,0,0,0,"5"
35991,0,0,0,1,0,0,0,0,0,"0.490","3.35","12.40","2.639",0,0,0,0,0,1,0,0,0,"1"
36127,0,0,0,0,0,0,1,0,0,"2.901","6.617","26.30","3.871",0,0,0,0,0,0,0,1,0,"1"
35996,0,0,0,0,1,0,0,0,0,"8.842","17.717","45.40","4.127",0,0,0,0,1,0,0,0,0,"5"
35997,0,0,0,0,1,0,0,0,0,"5.974","25.433","14.30","4.804",0,0,0,0,0,0,1,0,0,"2"
36558,0,0,0,0,1,0,0,0,0,"2.382","6.417","22.70","3.784",0,0,1,0,0,0,0,0,0,"1"
36036,0,0,0,0,0,1,0,0,0,"3.805","9.567","23.90","4.127",0,0,0,0,0,0,1,0,0,"5"
36000,0,0,0,0,1,0,0,0,0,"5.574","24.633","13.80","4.500",0,0,0,0,0,0,1,0,0,"1"
35998,0,0,0,0,1,0,0,0,0,"15.819","56.883","16.70","5.631",0,0,0,1,0,0,0,0,0,"1"
36129,0,0,0,1,0,0,0,0,0,"3.243","29.417","6.70","3.989",0,0,0,0,0,0,1,0,0,"1"
36001,0,0,0,0,1,0,0,0,0,"4.968","14.867","20.50","4.407",0,0,0,0,0,0,1,0,0,"1"
36004,0,0,0,1,0,0,0,0,0,"9.598","15.85","36.90","4.844",0,0,0,0,0,0,1,0,0,"1"
36002,0,0,0,0,0,1,0,0,0,"5.099","24.2","13.00","4.533",0,0,1,0,0,0,0,0,0,"3"
36005,0,0,0,0,1,0,0,0,0,"4.503","20.5","14.10","4.477",0,0,1,0,0,0,0,0,0,"1"
36006,0,1,0,0,0,0,0,0,0,"4.034","14.983","16.50","4.025",0,0,0,1,0,0,0,0,0,"1"
36003,0,0,0,0,1,0,0,0,0,"2.844","19.017","10.80","3.932",0,0,0,0,0,0,1,0,0,"1"
36007,0,0,0,0,1,0,0,0,0,"4.221","15.717","17.00","3.584",0,0,0,1,0,0,0,0,0,"1"
36053,0,0,0,0,0,1,0,0,0,"0.985","10.517","6.10","3.135",0,0,0,0,0,0,1,0,0,"3"
36064,0,0,0,1,0,0,0,0,0,"6.543","19.75","20.10","4.564",0,0,0,0,0,1,0,0,0,"1"
35999,0,0,1,0,0,0,0,0,0,"45.037","36.667","75.50","6.035",0,0,0,0,0,0,0,1,0,"1"
36713,0,0,0,0,1,0,0,0,0,"1.903","10.65","11.90","3.497",0,0,1,0,0,0,0,0,0,"1"
48753,0,0,0,0,1,0,0,0,0,"6.409","30.9","12.50","4.812",0,0,0,1,0,0,0,0,0,"1"
36013,0,1,0,0,0,0,0,0,0,"9.430","67.8","8.40","5.106",0,0,1,0,0,0,0,0,0,"4"
36008,0,0,0,0,1,0,0,0,0,"16.952","48.15","21.80","4.852",0,0,0,0,0,0,0,1,0,"3"
36740,0,1,0,0,0,0,0,0,0,"2.160","13.767","10.70","3.466",0,0,0,0,0,0,0,1,0,"1"
36009,0,0,0,1,0,0,0,0,0,"10.532","14.5","43.50","5.024",0,0,0,0,0,0,1,0,0,"1"
36010,0,0,1,0,0,0,0,0,0,"0.274","17.517","4.40","3.296",0,0,0,0,0,0,0,1,0,"4"
36017,0,0,0,0,1,0,0,0,0,"36.545","32.767","67.30","5.903",0,0,1,0,0,0,0,0,0,"1"
36012,0,0,0,0,1,0,0,0,0,"15.047","37.05","24.30","3.434",0,0,1,0,0,0,0,0,0,"3"
36020,0,0,0,0,0,1,0,0,0,"9.520","17.417","33.80","4.718",0,0,0,0,0,0,1,0,0,"5"
36023,0,0,1,0,0,0,0,0,0,"6.924","15.533","27.70","4.762",0,0,0,0,0,0,0,0,1,"1"
36024,0,0,0,1,0,0,0,0,0,"3.845","6.75","34.70","4.127",0,0,0,0,0,0,1,0,0,"1"
36026,0,0,0,0,0,1,0,0,0,"5.185","11.617","27.30","4.443",0,0,0,0,0,0,1,0,0,"1"
36027,0,0,0,0,1,0,0,0,0,"2.345","7.133","21.50","3.829",0,0,1,0,0,0,0,0,0,"1"
36028,0,0,0,1,0,0,0,0,0,"1.796","4.6","28.50","3.664",0,0,0,0,0,0,0,1,0,"1"
42044,0,0,0,0,0,1,0,0,0,"0.624","2.4","26.70","2.996",0,0,0,0,0,0,1,0,0,"1"
36014,0,0,0,0,0,1,0,0,0,"9.067","14.067","38.80","4.771",0,0,0,0,0,0,1,0,0,"1"
48757,0,1,0,0,0,0,0,0,0,"2.940","12.15","15.70","4.007",0,0,0,0,0,0,0,1,0,"3"
36021,0,0,0,0,1,0,0,0,0,"1.022","13.917","4.60","3.135",0,0,1,0,0,0,0,0,0,"4"
36676,0,0,0,0,1,0,0,0,0,"2.021","29.733","4.60","3.850",0,0,0,0,0,0,1,0,0,"4"
36029,0,0,1,0,0,0,0,0,0,"5.403","29.167","12.20","4.745",0,0,0,0,0,0,0,1,0,"2"
36030,0,0,1,0,0,0,0,0,0,"4.742","14.033","20.20","4.466",0,0,0,0,0,0,0,1,0,"1"
36018,0,0,0,0,0,0,0,0,1,"17.439","34.783","30.50","3.526",0,0,0,0,0,0,0,1,0,"3"
36072,0,0,0,0,0,1,0,0,0,"6.651","10.117","39.70","4.605",0,0,0,0,0,0,1,0,0,"1"
36019,0,0,1,0,0,0,0,0,0,"3.255","9.217","22.10","4.078",0,0,0,0,0,0,0,1,0,"3"
36031,0,0,0,0,0,0,0,0,1,"5.779","16.583","21.10","4.605",0,0,0,0,0,0,0,1,0,"1"
36022,0,0,0,0,1,0,0,0,0,"43.790","104.833","25.10","6.497",0,0,0,0,0,0,0,1,0,"1"
36033,0,0,0,0,1,0,0,0,0,"3.358","11.033","18.40","4.060",0,0,0,0,0,0,1,0,0,"1"
38437,0,0,1,0,0,0,0,0,0,"0.743","3.85","12.00","2.890",0,0,0,0,0,0,0,1,0,"2"
36037,0,0,0,0,0,1,0,0,0,"33.193","30.867","74.70","5.894",0,0,1,0,0,0,0,0,0,"1"
36038,0,0,0,0,0,0,0,0,1,"4.852","19.867","14.80","4.564",0,0,0,0,0,0,0,1,0,"1"
37405,0,0,1,0,0,0,0,0,0,"2.014","11.483","11.40","3.664",0,0,0,1,0,0,0,0,0,"1"
36046,0,0,0,0,0,1,0,0,0,"12.381","62.15","12.10","4.970",0,0,0,1,0,0,0,0,0,"1"
36047,0,0,0,0,1,0,0,0,0,"4.055","23.933","10.90","3.045",0,0,0,0,0,0,0,1,0,"3"
